order_id,order_date,sku,color,size,unit_price,quantity,revenue,age,discount,customer_rating,stock,category,category_id,category_avg_price,category_total_revenue,category_popularity,holiday_type
233,2022-08-22 07:06:00,218,Black,XL,318,4,1272,33,5,3,290,Sweaters,4,277,553327,79,Black Friday
54,2022-06-03 22:00:00,9699,Dark Blue,One Size,288,2,576,20,15,3,98,Jeans,2,274,559255,83,No Holiday
51,2022-06-28 14:41:00,799,Dark Blue,M,288,10,2880,52,15,2,244,Jeans,2,274,559255,83,No Holiday
34,2022-06-21 10:20:00,708,Dark Blue,XL,278,6,1668,53,5,1,386,Jeans,2,274,559255,83,EID
249,2022-08-26 20:39:00,799,Dark Blue,XL,269,3,807,26,20,4,100,Jeans,2,274,559255,83,No Holiday
96,2022-09-21 15:24:00,799,Dark Blue,XL,288,3,864,20,20,1,164,Dresses,0,273,563441,84,No Holiday
148,2022-09-08 15:20:00,799,Dark Blue,M,288,8,2304,59,5,5,387,Jeans,2,274,559255,83,Christmas
38,2022-09-01 11:41:00,799,Dark Blue,L,288,9,2592,50,10,5,214,T-Shirts,5,277,707980,99,No Holiday
86,2022-07-12 15:15:00,799,Dark Blue,XL,288,2,576,50,5,5,372,Jeans,2,274,559255,83,No Holiday
230,2022-08-20 18:19:00,799,Dark Blue,XL,288,4,1152,41,5,4,201,Jackets,1,273,633186,90,No Holiday
134,2022-09-04 14:51:00,218,Black,XL,318,1,318,55,20,2,192,Jeans,2,274,559255,83,New Year
48,2022-09-10 20:41:00,218,Black,XL,318,7,2226,51,10,5,170,Jeans,2,274,559255,83,No Holiday
155,2022-09-09 00:17:00,8499,Light Blue,L,238,3,714,53,10,3,484,Jackets,1,273,633186,90,No Holiday
110,2022-07-02 00:33:00,799,Dark Blue,M,288,2,576,43,0,2,329,Jeans,2,274,559255,83,No Holiday
102,2022-09-22 21:28:00,799,Dark Blue,XL,275,7,1925,58,15,5,86,Jackets,1,273,633186,90,No Holiday
52,2022-06-28 19:31:00,708,Dark Blue,2XL,298,8,2384,62,10,1,391,Sweaters,4,277,553327,79,EID
94,2022-07-15 23:35:00,708,Dark Blue,2XL,298,10,2980,44,10,4,307,Jackets,1,273,633186,90,No Holiday
93,2022-09-20 07:39:00,799,Dark Blue,L,288,8,2304,29,20,2,196,Jackets,1,273,633186,90,No Holiday
5,2022-08-31 00:34:00,799,Dark Blue,XL,278,6,1668,26,15,4,279,T-Shirts,5,277,707980,99,No Holiday
51,2022-06-28 14:41:00,799,Dark Blue,M,288,3,864,52,15,2,244,Jeans,2,274,559255,83,No Holiday
165,2022-07-07 00:35:00,9699,Light Blue,One Size,288,4,1152,44,15,2,378,Jeans,2,274,559255,83,No Holiday
158,2022-09-09 11:15:00,539,Black,One Size,268,10,2680,36,20,5,108,T-Shirts,5,277,707980,99,No Holiday
265,2022-08-03 20:42:00,3799,Grey Wash,M,268,5,1340,48,20,1,461,T-Shirts,5,277,707980,99,No Holiday
162,2022-09-09 15:43:00,799,Dark Blue,M,265,4,1060,29,0,3,55,Sweaters,4,277,553327,79,No Holiday
204,2022-08-15 19:15:00,77,C,3XL,239,8,1912,20,15,5,147,T-Shirts,5,277,707980,99,No Holiday
248,2022-08-26 16:47:00,799,Dark Blue,M,269,5,1345,58,10,1,118,Jackets,1,273,633186,90,No Holiday
204,2022-08-15 19:15:00,239,Mustard,3XL,245,2,490,41,0,2,468,Dresses,0,273,563441,84,No Holiday
58,2022-06-06 00:01:00,3799,Grey Wash,XL,246,10,2460,53,5,3,107,T-Shirts,5,277,707980,99,No Holiday
72,2022-09-17 13:44:00,799,Dark Blue,L,288,4,1152,33,0,3,481,Jackets,1,273,633186,90,No Holiday
151,2022-07-30 15:18:00,799,Dark Blue,XL,266,2,532,40,10,5,477,T-Shirts,5,277,707980,99,No Holiday
230,2022-08-20 18:19:00,799,Dark Blue,XL,288,10,2880,41,5,4,201,Jackets,1,273,633186,90,EID
157,2022-09-09 01:54:00,799,Dark Blue,L,265,9,2385,55,0,3,381,Dresses,0,273,563441,84,No Holiday
177,2022-07-09 20:06:00,708,Dark Blue,XL,296,1,296,35,0,2,63,Jackets,1,273,633186,90,Christmas
174,2022-07-07 07:44:00,708,Dark Blue,3XL,296,9,2664,54,0,2,299,Dresses,0,273,563441,84,No Holiday
62,2022-06-06 10:04:00,708,Dark Blue,XL,278,9,2502,22,20,5,333,Jeans,2,274,559255,83,No Holiday
90,2022-09-02 13:03:00,799,Dark Blue,M,288,10,2880,31,20,2,295,T-Shirts,5,277,707980,99,EID
5,2022-06-11 14:46:00,799,Dark Blue,XL,264,8,2112,59,0,2,126,Jackets,1,273,633186,90,No Holiday
72,2022-06-08 12:39:00,708,Dark Blue,2XL,278,4,1112,58,10,1,482,Jackets,1,273,633186,90,No Holiday
144,2022-07-29 23:52:00,799,Dark Blue,M,266,1,266,54,20,2,315,Jackets,1,273,633186,90,No Holiday
95,2022-07-15 07:54:00,1719,Gray Stripes,One Size,255,7,1785,38,5,3,494,Jackets,1,273,633186,90,No Holiday
26,2022-08-08 15:14:00,799,Dark Blue,M,266,8,2128,42,20,3,111,T-Shirts,5,277,707980,99,No Holiday
208,2022-08-15 09:39:00,799,Dark Blue,XL,266,2,532,21,10,3,172,Jackets,1,273,633186,90,Christmas
146,2022-07-03 21:14:00,799,Dark Blue,M,288,2,576,52,15,2,411,Sweaters,4,277,553327,79,No Holiday
21,2022-08-07 22:31:00,1719,Thin Blue,One Size,249,2,498,60,15,3,420,T-Shirts,5,277,707980,99,No Holiday
60,2022-06-06 00:12:00,708,Dark Blue,3XL,278,5,1390,40,10,5,139,Sweaters,4,277,553327,79,No Holiday
204,2022-08-15 19:15:00,239,Green,3XL,245,6,1470,53,10,3,388,Jackets,1,273,633186,90,No Holiday
132,2022-07-26 19:59:00,799,Dark Blue,L,266,10,2660,26,15,2,426,Dresses,0,273,563441,84,No Holiday
144,2022-09-06 08:41:00,799,Dark Blue,XL,288,6,1728,27,10,2,182,Jackets,1,273,633186,90,No Holiday
134,2022-09-04 14:51:00,79,Light Blue,L,315,5,1575,51,10,5,314,Dresses,0,273,563441,84,No Holiday
14,2022-08-05 17:11:00,708,Dark Blue,3XL,298,3,894,30,20,2,59,Jackets,1,273,633186,90,No Holiday
105,2022-07-18 23:06:00,799,Dark Blue,XL,288,9,2592,40,0,3,267,Jeans,2,274,559255,83,Black Friday
157,2022-09-09 01:54:00,799,Dark Blue,L,265,6,1590,55,0,3,381,Dresses,0,273,563441,84,No Holiday
154,2022-07-30 20:54:00,799,Dark Blue,XL,266,6,1596,53,0,4,50,Jeans,2,274,559255,83,Black Friday
42,2022-09-10 11:47:00,708,Dark Blue,2XL,278,4,1112,40,10,1,456,Dresses,0,273,563441,84,No Holiday
103,2022-09-22 23:11:00,799,Dark Blue,XL,275,4,1100,25,0,4,79,Jackets,1,273,633186,90,New Year
62,2022-09-14 09:34:00,799,Dark Blue,L,275,5,1375,24,0,2,200,T-Shirts,5,277,707980,99,No Holiday
220,2022-08-17 06:29:00,799,Dark Blue,XL,266,8,2128,25,0,1,400,Jackets,1,273,633186,90,No Holiday
26,2022-06-18 11:31:00,708,Dark Blue,3XL,278,4,1112,60,10,1,184,Jackets,1,273,633186,90,No Holiday
167,2022-07-07 11:56:00,77,B,3XL,239,8,1912,52,20,2,255,Dresses,0,273,563441,84,No Holiday
129,2022-09-30 20:56:00,799,Dark Blue,M,278,8,2224,20,0,2,301,T-Shirts,5,277,707980,99,Christmas
123,2022-07-23 17:25:00,799,Dark Blue,L,266,4,1064,29,10,5,230,Jackets,1,273,633186,90,No Holiday
135,2022-09-04 17:14:00,9699,Light Blue,One Size,288,6,1728,51,20,4,488,Dresses,0,273,563441,84,No Holiday
188,2022-08-12 13:16:00,799,Dark Blue,L,266,1,266,40,5,1,155,T-Shirts,5,277,707980,99,No Holiday
124,2022-09-03 19:01:00,218,Black,M,318,5,1590,56,5,4,225,Sweaters,4,277,553327,79,Christmas
166,2022-07-07 11:29:00,799,Dark Blue,XL,269,6,1614,47,15,5,407,Dresses,0,273,563441,84,Winter Sale
162,2022-07-05 09:03:00,799,Dark Blue,M,288,5,1440,54,5,1,197,Dresses,0,273,563441,84,No Holiday
206,2022-08-15 05:17:00,799,Dark Blue,L,266,1,266,34,20,4,320,Sweaters,4,277,553327,79,No Holiday
41,2022-06-24 13:23:00,708,Dark Blue,XL,278,2,556,59,5,4,167,Sweaters,4,277,553327,79,No Holiday
33,2022-06-20 17:55:00,708,Dark Blue,3XL,278,4,1112,25,15,5,437,Sweaters,4,277,553327,79,No Holiday
255,2022-08-27 23:31:00,89,Light Blue,2XL,258,2,516,34,15,2,426,Dresses,0,273,563441,84,No Holiday
18,2022-08-06 19:41:00,799,Dark Blue,XL,266,2,532,61,15,5,137,T-Shirts,5,277,707980,99,No Holiday
5,2022-06-11 14:46:00,799,Dark Blue,XL,264,6,1584,59,0,2,126,Jackets,1,273,633186,90,No Holiday
187,2022-08-12 13:03:00,799,Dark Blue,L,266,9,2394,62,5,2,172,T-Shirts,5,277,707980,99,No Holiday
69,2022-09-16 20:39:00,799,Dark Blue,M,288,6,1728,25,0,1,228,Sweaters,4,277,553327,79,No Holiday
52,2022-09-11 23:46:00,799,Dark Blue,M,265,9,2385,28,0,2,123,Sweaters,4,277,553327,79,No Holiday
125,2022-07-24 10:45:00,708,Dark Blue,2XL,298,2,596,52,20,2,223,Jeans,2,274,559255,83,No Holiday
205,2022-08-15 02:40:00,708,Dark Blue,3XL,277,3,831,47,0,2,496,Dresses,0,273,563441,84,No Holiday
259,2022-08-28 22:10:00,708,Dark Blue,XL,298,3,894,25,15,1,118,Dresses,0,273,563441,84,No Holiday
221,2022-08-17 07:25:00,89,Dark Blue,2XL,258,8,2064,35,0,1,135,T-Shirts,5,277,707980,99,No Holiday
53,2022-06-03 11:52:00,799,Dark Blue,L,288,3,864,36,5,2,262,Sweaters,4,277,553327,79,No Holiday
254,2022-08-27 22:25:00,799,Dark Blue,L,288,8,2304,28,10,2,248,Dresses,0,273,563441,84,No Holiday
216,2022-08-17 15:22:00,61399,Mid Wash,XL,278,5,1390,33,10,1,176,Jeans,2,274,559255,83,No Holiday
69,2022-06-06 03:56:00,77,A,3XL,288,6,1728,40,15,1,222,Jackets,1,273,633186,90,No Holiday
134,2022-09-04 14:51:00,79,Light Blue,XL,315,6,1890,26,5,3,174,Sweaters,4,277,553327,79,No Holiday
182,2022-08-10 20:58:00,799,Dark Blue,M,266,3,798,31,15,1,60,Dresses,0,273,563441,84,No Holiday
71,2022-09-16 09:31:00,799,Dark Blue,L,288,1,288,55,15,5,76,Dresses,0,273,563441,84,No Holiday
174,2022-07-07 07:44:00,708,Dark Blue,3XL,296,8,2368,54,0,2,299,Dresses,0,273,563441,84,No Holiday
160,2022-09-09 14:38:00,708,Dark Blue,4XL,278,3,834,57,15,1,219,Sweaters,4,277,553327,79,No Holiday
265,2022-08-03 20:42:00,3799,Grey Wash,M,268,3,804,48,20,1,461,T-Shirts,5,277,707980,99,No Holiday
56,2022-09-12 20:19:00,799,Dark Blue,XL,275,1,275,47,5,2,144,Dresses,0,273,563441,84,No Holiday
181,2022-08-01 08:33:00,799,Dark Blue,XL,266,3,798,36,10,3,334,Sweaters,4,277,553327,79,No Holiday
177,2022-07-09 20:06:00,799,Dark Blue,L,269,1,269,19,5,3,392,Jeans,2,274,559255,83,No Holiday
21,2022-06-15 05:50:00,799,Dark Blue,XL,264,2,528,52,10,3,436,T-Shirts,5,277,707980,99,No Holiday
269,2022-08-03 06:14:00,708,Dark Blue,XL,298,8,2384,33,0,3,204,T-Shirts,5,277,707980,99,No Holiday
80,2022-09-18 08:01:00,708,Dark Blue,2XL,298,8,2384,57,15,4,497,T-Shirts,5,277,707980,99,No Holiday
49,2022-09-10 06:09:00,799,Dark Blue,XL,265,1,265,32,20,5,133,T-Shirts,5,277,707980,99,No Holiday
132,2022-09-04 01:03:00,799,Dark Blue,L,288,7,2016,36,15,4,413,Sweaters,4,277,553327,79,No Holiday
161,2022-09-09 15:28:00,799,Dark Blue,XL,265,4,1060,18,10,1,212,Dresses,0,273,563441,84,No Holiday
1,2022-06-01 16:05:00,708,Dark Blue,2XL,298,10,2980,60,10,3,490,T-Shirts,5,277,707980,99,No Holiday
155,2022-07-30 06:30:00,799,Dark Blue,XL,266,3,798,29,15,1,145,T-Shirts,5,277,707980,99,EID
73,2022-06-09 20:16:00,89,Dark Blue,3XL,258,1,258,22,15,5,204,Dresses,0,273,563441,84,No Holiday
69,2022-06-06 03:56:00,77,A,3XL,288,7,2016,40,15,1,222,Jackets,1,273,633186,90,No Holiday
201,2022-08-15 12:38:00,799,Dark Blue,XL,266,6,1596,24,20,4,62,T-Shirts,5,277,707980,99,No Holiday
9,2022-08-31 06:21:00,708,Dark Blue,3XL,298,2,596,63,10,3,411,Jackets,1,273,633186,90,No Holiday
102,2022-09-22 21:28:00,799,Dark Blue,XL,275,5,1375,58,15,5,86,Jackets,1,273,633186,90,No Holiday
43,2022-06-24 16:43:00,708,Dark Blue,3XL,278,2,556,23,20,5,495,Sweaters,4,277,553327,79,Summer Sale
204,2022-08-15 19:15:00,239,Mustard,3XL,245,10,2450,41,0,2,468,Dresses,0,273,563441,84,No Holiday
40,2022-06-23 17:35:00,127,Dark Wash,One Size,238,6,1428,46,0,5,131,Sweaters,4,277,553327,79,No Holiday
98,2022-09-21 06:30:00,799,Dark Blue,M,288,6,1728,24,20,3,101,Jeans,2,274,559255,83,No Holiday
261,2022-08-28 08:39:00,799,Dark Blue,XL,288,6,1728,49,20,4,324,Sweaters,4,277,553327,79,No Holiday
78,2022-07-10 15:57:00,708,Dark Blue,XL,298,4,1192,51,10,1,226,Dresses,0,273,563441,84,Winter Sale
150,2022-07-30 15:05:00,799,Dark Blue,L,266,7,1862,18,20,2,475,Jeans,2,274,559255,83,New Year
4,2022-08-30 09:42:00,799,Dark Blue,XL,278,4,1112,42,20,4,297,T-Shirts,5,277,707980,99,New Year
204,2022-08-15 19:15:00,239,White,3XL,245,5,1225,63,0,5,163,Dresses,0,273,563441,84,No Holiday
161,2022-09-09 15:28:00,799,Dark Blue,XL,265,10,2650,18,10,1,212,Dresses,0,273,563441,84,No Holiday
102,2022-09-22 21:28:00,799,Dark Blue,XL,275,9,2475,58,15,5,86,Jackets,1,273,633186,90,No Holiday
129,2022-07-25 22:23:00,127,Light Wash,One Size,238,7,1666,60,15,2,289,T-Shirts,5,277,707980,99,No Holiday
242,2022-08-25 13:02:00,799,Dark Blue,XL,288,10,2880,60,20,4,126,Jeans,2,274,559255,83,No Holiday
79,2022-09-18 13:46:00,708,Dark Blue,XL,298,5,1490,25,15,5,314,Jeans,2,274,559255,83,No Holiday
201,2022-08-15 12:38:00,799,Dark Blue,XL,266,8,2128,24,20,4,62,T-Shirts,5,277,707980,99,Summer Sale
186,2022-08-11 23:21:00,799,Dark Blue,XL,266,1,266,21,5,3,159,Jackets,1,273,633186,90,No Holiday
26,2022-08-08 15:14:00,799,Dark Blue,M,266,4,1064,42,20,3,111,T-Shirts,5,277,707980,99,No Holiday
3,2022-08-30 09:42:00,799,Dark Blue,XL,278,8,2224,47,10,1,172,Jeans,2,274,559255,83,No Holiday
22,2022-08-07 22:31:00,1719,Blue Stripes,One Size,248,10,2480,48,20,4,62,T-Shirts,5,277,707980,99,No Holiday
191,2022-08-13 11:27:00,799,Dark Blue,M,266,9,2394,22,5,3,401,Dresses,0,273,563441,84,Christmas
251,2022-08-26 09:23:00,799,Dark Blue,M,269,1,269,63,20,4,169,Jackets,1,273,633186,90,No Holiday
126,2022-07-24 14:51:00,799,Dark Blue,M,266,3,798,61,15,2,372,Dresses,0,273,563441,84,No Holiday
150,2022-07-30 15:05:00,799,Dark Blue,L,266,9,2394,18,20,2,475,Jeans,2,274,559255,83,No Holiday
204,2022-08-15 19:15:00,239,Rust,3XL,245,9,2205,30,15,2,211,Jackets,1,273,633186,90,No Holiday
174,2022-09-09 08:25:00,799,Dark Blue,L,265,2,530,58,10,3,418,Sweaters,4,277,553327,79,No Holiday
267,2022-08-03 21:45:00,799,Dark Blue,L,266,8,2128,51,20,4,300,Sweaters,4,277,553327,79,No Holiday
94,2022-07-15 23:35:00,708,Dark Blue,2XL,298,7,2086,44,10,4,307,Jackets,1,273,633186,90,No Holiday
153,2022-09-08 19:32:00,799,Dark Blue,M,288,5,1440,48,0,2,453,Jeans,2,274,559255,83,No Holiday
85,2022-09-19 17:02:00,799,Dark Blue,XL,288,4,1152,38,10,3,328,Dresses,0,273,563441,84,No Holiday
79,2022-09-18 13:46:00,708,Dark Blue,XL,298,4,1192,25,15,5,314,Jeans,2,274,559255,83,No Holiday
118,2022-07-22 04:16:00,799,Dark Blue,L,266,6,1596,21,10,1,475,T-Shirts,5,277,707980,99,No Holiday
233,2022-08-22 07:06:00,218,Black,XL,318,10,3180,33,5,3,290,Sweaters,4,277,553327,79,No Holiday
120,2022-07-23 13:54:00,799,Dark Blue,XL,266,5,1330,37,5,5,201,Dresses,0,273,563441,84,No Holiday
16,2022-06-14 22:31:00,708,Dark Blue,XL,278,9,2502,30,5,3,222,Sweaters,4,277,553327,79,No Holiday
177,2022-07-09 20:06:00,799,Dark Blue,L,269,8,2152,19,5,3,392,Jeans,2,274,559255,83,No Holiday
121,2022-09-29 21:14:00,239,Gray,3XL,278,3,834,33,15,5,351,Dresses,0,273,563441,84,No Holiday
14,2022-06-14 00:07:00,799,Dark Blue,M,264,10,2640,64,20,2,432,Sweaters,4,277,553327,79,Winter Sale
128,2022-07-25 10:26:00,799,Dark Blue,M,266,1,266,63,20,5,281,Jackets,1,273,633186,90,Christmas
73,2022-09-17 14:44:00,799,Dark Blue,L,288,3,864,47,0,3,452,Sweaters,4,277,553327,79,No Holiday
204,2022-08-15 19:15:00,239,White,3XL,245,9,2205,63,0,5,163,Dresses,0,273,563441,84,No Holiday
121,2022-07-23 14:33:00,799,Dark Blue,XL,266,3,798,30,20,1,232,T-Shirts,5,277,707980,99,No Holiday
149,2022-09-08 15:28:00,708,Dark Blue,3XL,298,10,2980,23,0,4,320,Jackets,1,273,633186,90,No Holiday
54,2022-06-03 22:00:00,9699,Dark Blue,One Size,288,8,2304,20,15,3,98,Jeans,2,274,559255,83,No Holiday
91,2022-09-02 13:42:00,708,Dark Blue,2XL,298,1,298,56,10,2,424,Jackets,1,273,633186,90,No Holiday
84,2022-09-19 10:46:00,799,Dark Blue,L,288,6,1728,52,15,2,121,Jackets,1,273,633186,90,No Holiday
55,2022-06-30 12:26:00,439,Rust,3XL,258,8,2064,48,10,1,395,Dresses,0,273,563441,84,Summer Sale
190,2022-08-12 21:29:00,799,Dark Blue,M,266,9,2394,40,20,3,333,Dresses,0,273,563441,84,No Holiday
74,2022-06-09 06:41:00,799,Dark Blue,M,264,6,1584,61,15,5,60,Jeans,2,274,559255,83,No Holiday
61,2022-06-06 01:37:00,708,Dark Blue,3XL,278,8,2224,62,20,2,226,Sweaters,4,277,553327,79,No Holiday
250,2022-08-26 21:37:00,8499,Light Blue,M,238,5,1190,36,5,1,55,Jackets,1,273,633186,90,No Holiday
7,2022-08-31 15:31:00,799,Dark Blue,XL,278,9,2502,50,15,2,389,Jeans,2,274,559255,83,Christmas
72,2022-09-17 13:44:00,799,Dark Blue,L,288,6,1728,33,0,3,481,Jackets,1,273,633186,90,EID
30,2022-06-19 13:41:00,708,Dark Blue,2XL,278,10,2780,20,5,1,331,T-Shirts,5,277,707980,99,Christmas
134,2022-09-04 14:51:00,3799,Grey Wash,XL,268,8,2144,43,20,1,349,Dresses,0,273,563441,84,No Holiday
181,2022-08-01 08:33:00,799,Dark Blue,XL,266,9,2394,36,10,3,334,Sweaters,4,277,553327,79,No Holiday
146,2022-07-03 21:14:00,2499,Dark Wash,M,249,4,996,56,10,4,109,Jeans,2,274,559255,83,No Holiday
182,2022-08-10 20:58:00,799,Dark Blue,M,266,6,1596,31,15,1,60,Dresses,0,273,563441,84,No Holiday
126,2022-09-30 00:00:00,799,Dark Blue,XL,278,7,1946,44,10,3,263,Sweaters,4,277,553327,79,No Holiday
39,2022-09-01 12:15:00,799,Dark Blue,XL,288,9,2592,34,0,4,97,Jeans,2,274,559255,83,No Holiday
163,2022-09-09 15:45:00,799,Dark Blue,L,265,9,2385,34,0,4,111,Jackets,1,273,633186,90,No Holiday
202,2022-08-15 15:41:00,799,Dark Blue,L,266,1,266,60,20,4,397,Sweaters,4,277,553327,79,No Holiday
69,2022-06-06 03:56:00,77,D,3XL,258,7,1806,19,0,5,271,Jackets,1,273,633186,90,No Holiday
72,2022-06-08 12:39:00,708,Dark Blue,2XL,278,2,556,58,10,1,482,Jackets,1,273,633186,90,No Holiday
95,2022-07-15 07:54:00,1719,Gray Stripes,One Size,255,2,510,38,5,3,494,Jackets,1,273,633186,90,No Holiday
231,2022-08-20 23:35:00,3799,Grey Wash,XL,268,1,268,27,0,1,344,Jeans,2,274,559255,83,New Year
111,2022-07-02 11:15:00,708,Dark Blue,2XL,298,2,596,42,10,1,281,Jeans,2,274,559255,83,No Holiday
2,2022-08-30 09:42:00,89,Dark Blue,3XL,245,1,245,34,15,2,380,T-Shirts,5,277,707980,99,Winter Sale
78,2022-07-10 15:57:00,708,Dark Blue,XL,298,9,2682,51,10,1,226,Dresses,0,273,563441,84,No Holiday
258,2022-08-28 19:30:00,9699,Black,One Size,288,4,1152,35,5,5,296,Jeans,2,274,559255,83,No Holiday
186,2022-08-11 23:21:00,799,Dark Blue,XL,266,8,2128,21,5,3,159,Jackets,1,273,633186,90,No Holiday
147,2022-09-07 08:05:00,799,Dark Blue,L,288,5,1440,24,5,2,129,Jackets,1,273,633186,90,No Holiday
158,2022-09-09 11:15:00,539,Black,One Size,268,2,536,36,20,5,108,T-Shirts,5,277,707980,99,No Holiday
150,2022-07-30 15:05:00,799,Dark Blue,L,266,3,798,18,20,2,475,Jeans,2,274,559255,83,No Holiday
33,2022-06-20 17:55:00,708,Dark Blue,3XL,278,2,556,25,15,5,437,Sweaters,4,277,553327,79,No Holiday
65,2022-09-15 19:41:00,799,Dark Blue,XL,269,5,1345,44,15,1,359,Dresses,0,273,563441,84,No Holiday
112,2022-07-02 23:40:00,799,Dark Blue,XL,288,2,576,58,20,2,60,Dresses,0,273,563441,84,No Holiday
134,2022-09-04 14:51:00,79,Light Blue,3XL,315,6,1890,39,5,3,237,Jackets,1,273,633186,90,No Holiday
132,2022-07-26 19:59:00,799,Dark Blue,L,266,6,1596,26,15,2,426,Dresses,0,273,563441,84,No Holiday
142,2022-07-29 14:52:00,799,Dark Blue,M,266,2,532,51,5,1,480,Jeans,2,274,559255,83,Black Friday
63,2022-09-15 00:11:00,799,Dark Blue,L,269,2,538,39,20,3,111,Sweaters,4,277,553327,79,No Holiday
172,2022-09-09 07:18:00,708,Dark Blue,4XL,278,9,2502,55,20,2,396,Dresses,0,273,563441,84,No Holiday
18,2022-06-15 13:36:00,77,A,3XL,288,3,864,40,5,1,309,T-Shirts,5,277,707980,99,No Holiday
229,2022-08-20 12:59:00,708,Dark Blue,2XL,298,6,1788,20,5,5,461,Dresses,0,273,563441,84,Black Friday
13,2022-08-05 12:18:00,799,Dark Blue,L,266,1,266,20,15,2,331,Jackets,1,273,633186,90,No Holiday
39,2022-06-23 15:24:00,708,Dark Blue,XL,278,1,278,49,15,2,61,Dresses,0,273,563441,84,No Holiday
261,2022-08-28 08:39:00,799,Dark Blue,XL,288,10,2880,49,20,4,324,Sweaters,4,277,553327,79,No Holiday
43,2022-09-10 12:34:00,708,Dark Blue,4XL,278,1,278,23,10,1,145,T-Shirts,5,277,707980,99,No Holiday
104,2022-09-23 12:15:00,799,Dark Blue,M,275,7,1925,60,20,3,191,Sweaters,4,277,553327,79,No Holiday
214,2022-08-16 08:39:00,799,Dark Blue,M,266,9,2394,47,15,1,315,Jackets,1,273,633186,90,No Holiday
177,2022-07-09 20:06:00,708,Dark Blue,XL,296,9,2664,35,0,2,63,Jackets,1,273,633186,90,No Holiday
73,2022-09-17 14:44:00,799,Dark Blue,L,288,4,1152,47,0,3,452,Sweaters,4,277,553327,79,No Holiday
94,2022-07-15 23:35:00,79,Light Blue,4XL,315,2,630,18,15,2,210,Sweaters,4,277,553327,79,No Holiday
161,2022-09-09 15:28:00,799,Dark Blue,XL,265,5,1325,18,10,1,212,Dresses,0,273,563441,84,No Holiday
38,2022-06-23 13:08:00,708,Dark Blue,XL,278,4,1112,42,10,2,455,Dresses,0,273,563441,84,Summer Sale
69,2022-06-06 03:56:00,77,D,3XL,258,5,1290,19,0,5,271,Jackets,1,273,633186,90,Black Friday
40,2022-09-10 00:37:00,799,Dark Blue,M,265,10,2650,51,20,2,154,Sweaters,4,277,553327,79,No Holiday
164,2022-07-06 17:14:00,9699,Light Blue,One Size,288,7,2016,57,5,4,191,T-Shirts,5,277,707980,99,Summer Sale
84,2022-07-11 17:19:00,799,Dark Blue,M,288,10,2880,25,5,3,478,Dresses,0,273,563441,84,No Holiday
28,2022-08-08 02:45:00,799,Dark Blue,L,266,7,1862,31,10,2,362,Jackets,1,273,633186,90,No Holiday
226,2022-08-19 22:56:00,799,Dark Blue,XL,288,7,2016,56,5,2,94,Sweaters,4,277,553327,79,No Holiday
84,2022-09-19 10:46:00,799,Dark Blue,L,288,4,1152,52,15,2,121,Jackets,1,273,633186,90,No Holiday
105,2022-07-18 23:06:00,708,Dark Blue,XL,298,7,2086,58,10,5,253,Dresses,0,273,563441,84,No Holiday
173,2022-09-09 07:22:00,799,Dark Blue,M,265,8,2120,37,10,2,90,T-Shirts,5,277,707980,99,No Holiday
165,2022-09-09 20:58:00,799,Dark Blue,XL,265,10,2650,46,20,4,65,Dresses,0,273,563441,84,No Holiday
106,2022-07-18 08:29:00,799,Dark Blue,M,288,1,288,25,0,1,470,Jackets,1,273,633186,90,No Holiday
50,2022-06-27 10:08:00,799,Dark Blue,M,288,6,1728,36,5,1,352,T-Shirts,5,277,707980,99,No Holiday
90,2022-07-14 18:29:00,799,Dark Blue,M,288,3,864,49,0,3,128,Jeans,2,274,559255,83,No Holiday
248,2022-08-26 16:47:00,799,Dark Blue,M,269,3,807,58,10,1,118,Jackets,1,273,633186,90,No Holiday
206,2022-08-15 05:17:00,799,Dark Blue,L,266,4,1064,34,20,4,320,Sweaters,4,277,553327,79,No Holiday
204,2022-08-15 19:15:00,239,Green,3XL,245,5,1225,53,10,3,388,Jackets,1,273,633186,90,No Holiday
216,2022-08-17 15:22:00,799,Dark Blue,XL,266,3,798,45,10,2,265,Dresses,0,273,563441,84,No Holiday
192,2022-08-13 22:06:00,799,Dark Blue,XL,266,10,2660,48,15,1,408,Sweaters,4,277,553327,79,No Holiday
153,2022-09-08 19:32:00,799,Dark Blue,M,288,9,2592,48,0,2,453,Jeans,2,274,559255,83,No Holiday
73,2022-06-09 20:16:00,2499,Mid Wash,XL,249,10,2490,49,15,3,426,T-Shirts,5,277,707980,99,EID
49,2022-09-10 06:09:00,799,Dark Blue,XL,265,6,1590,32,20,5,133,T-Shirts,5,277,707980,99,No Holiday
112,2022-09-26 08:45:00,799,Dark Blue,XL,288,6,1728,55,10,2,149,Jeans,2,274,559255,83,No Holiday
67,2022-06-06 21:42:00,897,Mid Wash,L,268,3,804,24,20,3,179,T-Shirts,5,277,707980,99,No Holiday
180,2022-08-01 14:06:00,799,Dark Blue,L,266,3,798,22,10,3,214,Dresses,0,273,563441,84,No Holiday
48,2022-09-10 20:41:00,218,Black,XL,318,6,1908,51,10,5,170,Jeans,2,274,559255,83,No Holiday
161,2022-07-31 23:38:00,1719,Black Stripes,One Size,248,5,1240,61,0,4,385,Dresses,0,273,563441,84,No Holiday
